userId,productNumber,altNumber1,altNumber2,altNumber3,altNumber4,altNumber5,altNumber6,quantity,productType,brand,description,relatedTags,createdAt,updatedAt
1,869814-001,875092-001,,873732-B21 (Riser Kit) / 875087-001 (4P NVMe Board),,,,0,NVMe Cable,HPE,HPE DL38X Gen10 x2 NVMe Slim SAS Cable,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,869821-001,875097-001,,,,,,1,GPU Cable,HPE,HPE DL380 Gen10 GPU 8P Power Cable (GPU to Riser),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,869823-001,875089-001,,# 826688-B21 (2SFF HDD Kit) / 826685-B21 (DL38x Rear LFF Kit),,,,3,Cable,HPE,HPE DL380 Gen10 Mini SAS Cable 20in. SFF Straight - Compatible with Rear HDD ASSY Port 8/9,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,869824-001,875094-001,,# 826686-B21 (DL38x G10 4LFF Mid Kit),,,,0,SAS Cable,HPE,HPE DL38x Gen10 4LFF Mid to System Board / Controller SAS Cable,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,869825-001,875096-001,,P27194-B21 (BP Cage Kit),,,,40,Power Cable,HPE,HPE DL38X Gen10 / DL38X Gen10 Plus Backplane Power Cable,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,869826-001,875090-001,,# 826687-B21 (2SFF HDD Kit),,,,56,Cable,HPE,HPE DL38x Gen10 Mini SAS LFF Cable,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,869854-B21,877944-001,,,,,,2,Server DL580 Gen10,HP,HPE DL580 Gen10 CTO SVR,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,869918-001,,,,,,,3,Switch,HPE,BLc Virtual Connect FlexFabric 10GB/24-Port R2B Module For c-Class BladeSystem,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,869952-001,,,,,,,0,Cable,HPE,HP CA| M>SATA| 2SFF| BP-7P| DL560 Ge,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,869953-001,877960-001,,,,,,0,Cable,HPE,HPE DL560 G10 Drive Cage Power Connector,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,869957-001,,,,,,,8,Cable,HPE,HP| CA| SL SFF| B| 1|2&3| Raiser| 1|2,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,869964-001,877980-001,,,,,,1,SAS Cable,HPE,MiniSAS cable kit 8- small form factor,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,869973-001,,,,,,,0,Cable,HPE,HP CA| M.SAS| 8SFF| Bay 1/2 Riser| 1,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870128-001,,,,,,,4,PSU,HPE,Power Distribution Units (PDU) 17.3kVA 208V 3P 24ot NA/J Metered,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870144-B21,870460-001,867212-001 / 870152-003,VO007680JWCNK,,,,0,SSD,HPE,"HPE 7.68TB 12Gbps SAS 2.5"" SSD",,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870301-001,,,,,,,3,PDU,HPE,Power Distribution Units (PDU) 8.6kVA 208V 3P C13 NA/JP Metered Md,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870492-001,,,,,,,200,Cable,HPE,HP CA| MIni SAS/SATA | 2X4-2x4 535mm,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870511-001,870511-001,,,,,,0,Network card,563SFP+ small form factor pluggable +| 10GB| 4-port Ethernet adapter,563SFP+ small form factor pluggable +| 10GB| 4-port Ethernet adapter,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870517-001,879835-001 / 879835-002 / 879835-003,,,,,,48,Cable,HPE,HPE Apollo R2x00 Gen10 Fan Power Cable,870522-001 870519-002 870517-001,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870518-001,879835-001 / 879835-002 / 879835-003,,,,,,42,Cable,HPE,HPE Apollo R2x00 Gen10 Fan Power Cable,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870519-001,879835-001 / 879835-002 / 879835-003,870519-002,,,,,45,Cable,HPE,HPE Apollo R2x00 Gen10 PDB to HDD BP Power Cable,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870521-001 / 870521-002,,,879840-001 / 879840-002,,,,57,Cable,HPE,HPE  PDB-HDD B/P Cable Kit | 2x mini12pin-mini12pin Pair|18”,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870522-001,879835-001 / 879835-002 / 879835-003,870522-002,,,,,43,Cable,HPE,HPE Apollo R2x00 Gen10 PDB to HDD Backplane Power Cable ,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870526-001,,,,,,,50,HPe R2x00 Gen 10 RIght Ear Bezel Cable,,HPe R2x00 Gen 10 RIght Ear Bezel Cable,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870537-001,,,,,,,200,Cable Assembly,HPE,Apollo Cable Assembly,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870539-001,879853-001,n/a,n/a,,,,2,Cable,HP,HP X1170R Cable Kit G10 (P408i-p),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870548-B21,875058-001,869342-001,875056-001 / 871820-001,,,,20,Riser,HPE,HPE DL38x Gen10 x8/x16/x8 PCI Solt Riser,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870549-B21,876907-001 / 875093-001,727252-002 / 869802-001 / 869803-001,,,,,3,SAS Expander Kit,HPE,HPE DL38X Gen10 12Gb SAS Expander Kit w/ cables,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870594-B21,,,,,,,4,License,,Windows storage server 2016 STD,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870730-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8170 Kit for HPE Proliant DL560 Gen10 (Part Number: 870730-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870730-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8170 Kit for HPE Proliant DL560 Gen10 (Part Number: 870730-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870732-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Gold 6150 Kit for HPE Proliant DL560 Gen10 (Part Number: 870732-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870732-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Gold 6150 Kit for HPE Proliant DL560 Gen10 (Part Number: 870732-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870734-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Gold 6126 Kit for HPE Proliant DL560 Gen10 (Part Number: 870734-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870734-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Gold 6126 Kit for HPE Proliant DL560 Gen10 (Part Number: 870734-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870736-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Gold 5122 Kit for HPE Proliant DL560 Gen10 (Part Number: 870736-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870736-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Gold 5122 Kit for HPE Proliant DL560 Gen10 (Part Number: 870736-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870738-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Gold 5120 Kit for HPE Proliant DL560 Gen10 (Part Number: 870738-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870738-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Gold 5120 Kit for HPE Proliant DL560 Gen10 (Part Number: 870738-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870753-B21,870792-001,867254-001,EH000300JWCPK ,,,,0,HDD / Hard Disk Drive,HPE,HPE 300GB SAS 12G ENTERPRISE 15K SFF (2.5IN) SC DS HDD,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870757-B21,870794-001,867254-002,EH000600JWCPL,,,,0,Hard Disk Drive / HDD,HPE,HPE 600GB 15K 12G SAS SFF SC DS HDD,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870759-B21,870795-001,,,,,,0,HDD / Hard Disk Drive,,HPE 900GB SAS 12G MISSION CRITICAL 15K SFF SC 3-YEAR WARRANTY MULTI VENDOR HDD,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870825-B21,879666-001,870823-001,,,,,0,Network Adapter,HPE,HPE Ethernet 10/25Gb 2-Port 661SFP28 Adapter,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870841-001,870841-001,854354-001,,,,,102,System Board,HPE,HPE SY480 Gen10 System Board / Main Login Board (MLB) ,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870842-001,870842-001,854361-001,# 871929-B21 / 871929-B22 (660 CTO),,,,35,System Board,HPE,HPE Synergy 660 Gen10 System Board / SY660 Gen10 System Board,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870891-001,870891-001,741281-003 / 741281-004,ONEPIECE / 741279-B21,,,,0,Accesories / USB Flash Drive,HPE,HPE USB Flash Drive Dual Slot,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870949-001,870949-001,869539-001,# P17255-B21 (CL5800 G10),,,,5,Fan,HPE,HPE CL5800 Gen9 / Gen10 Fan Module Assembly (STD CL5XXX),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870950-001,870950-001,,# P17255-B21 (CL5800 G10),,,,0,Backplane,HPE,HPE Cloudline CL5800 Gen9 / Gen10 Fan Module Backplane,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870966-B21,875725-001,,SR3TR,,,,0,CPU Kit,HPE,HPE Proliant DL360 Gen10 Intel Xeon Gold 6144 3.5ghz 8C CPU Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870966-L21,,,SR3TR,,,,0,CPU Kit,HPE,HPE Proliant DL360 Gen10 Intel Xeon Gold 6144 3.5ghz 8C CPU Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870968-B21,874735-001,,# SR3B5 (CPU),,,,0,CPU Kit,HPE,HPE ProLiant DL360 Gen10 Intel Xeon Gold 6138 CPU Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870968-L21,874735-001,,# SR3B5 (CPU),,,,0,CPU Kit,HPE,HPE ProLiant DL360 Gen10 Intel Xeon Gold 6138 FIO CPU Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870970-B21,,,SR3J5 (Xeon-G 6154),,,,0,CPU Kit,HPE,HPE Proliant DL360 Gen10 Intel Xeon Gold 6154 3.0Ghz 18C CPU Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870970-L21,,,SR3J5 (Xeon-G 6154),,,,0,CPU Kit,HPE,HPE Proliant DL360 Gen10 Intel Xeon Gold 6154 3.0Ghz 18C CPU Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870972-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8153 Kit for HPE Proliant DL360 Gen10 (Part Number: 870972-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870972-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8153 Kit for HPE Proliant DL360 Gen10 (Part Number: 870972-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870974-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8160 Kit for HPE Proliant DL360 Gen10 (Part Number: 870974-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870974-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8160 Kit for HPE Proliant DL360 Gen10 (Part Number: 870974-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870976-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8164 Kit for HPE Proliant DL360 Gen10 (Part Number: 870976-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870976-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8164 Kit for HPE Proliant DL360 Gen10 (Part Number: 870976-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870978-B21,,,SR37J,,,,0,CPU Kit,HPE,HPE DL360 Gen10 Intel Platinum 8168 2.70Ghz 24C CPU Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870978-L21,,,SR37J,,,,0,CPU Kit,HPE,HPE DL360 Gen10 Intel Platinum 8168 2.70Ghz 24C CPU Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870980-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8170 Kit for HPE Proliant DL360 Gen10 (Part Number: 870980-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870980-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8170 Kit for HPE Proliant DL360 Gen10 (Part Number: 870980-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870982-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8176 Kit for HPE Proliant DL360 Gen10 (Part Number: 870982-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,870982-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8176 Kit for HPE Proliant DL360 Gen10 (Part Number: 870982-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871026-B21,,,SR30Y,,,,0,CPU Kit,HP,HPE DL380 Gen9 E5-2699Av4 CPU Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871026-L21,,,,,,,0,CPU Kit,HPE,HPE DL380 Gen9 Intel Xeon E5-2699Av4 (2.4GHz/22-core/55MB/145W) FIO Processor kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871049-L21,,,,,,,0,CPU Kit,HPE,HPE DL20 Gen9 Intel Xeon E3-1220v6 (3.0GHz/4-core/8MB/72W) FIO Processor kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871055-L21,,,,,,,0,CPU Kit,HPE,HPE DL20 Gen9 Intel Xeon E3-1270v6 (3.8GHz/4-core/8MB/72W) FIO Processor kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871057-L21,,,,,,,0,CPU Kit,HPE,HPE DL20 Gen9 Intel Xeon E3-1280v6 (3.9GHz/4-core/8MB/72W) FIO Processor kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871063-L21,,,,,,,0,CPU Kit,HPE,HPE DL20 Gen9 Intel Pentium G4560 (3.5GHz/2-core/3MB/54W) FIO Processor kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871244-B21,875284-001,873582-001,879659-001,,,,0,Fan Kit,HPE,HPE Proliant DL360 Gen10 High Performance Fan Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871246-B21,872453-001,,,,,,0,Heatsink,HPE,HPE DL360 GEN10 HIGH PERFORMANCE HEAT SINK KIT (2x heat sink),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871313-001,873081-001,868345-001,,,,,153,Heatsink,HPE,HPE SY480 / SY660 Gen10 Standard Front Heatsink,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871314-001,873082-001,868346-001,,,,,200,Heatsink,HPE,HPE SY480 / SY660 Gen10 Rear Heatsink,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871394-B21,877946-001,,,,,,8,Riser,HPE,HPE DL380 Gen10 2 x8  1x16 PCIe M.2 Riser ,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871537-001,871815-001,871538-001,,,,,1,Cage,HPE,HP ASSY| MXM Graphics G10 Exp kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871577-001,,,# 826701-B21 / 877946-001 (equivalent),,,,1,Riser,HPE ,HPE DL560 Gen10 Primary Riser Cage Assy ,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871615-001,875068-001,879789-001,# 826687-B21 (2SFF Kit),,,,0,Metal Blank,HPE ,HPE DL380 Gen10 Rear Backplane 2SFF Bracket,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871616-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8156 Kit for HPE Proliant DL380 Gen10 (Part Number: 871616-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871616-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8156 Kit for HPE Proliant DL380 Gen10 (Part Number: 871616-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871617-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8170 Kit for HPE Proliant DL380 Gen10 (Part Number: 871617-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871617-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8170 Kit for HPE Proliant DL380 Gen10 (Part Number: 871617-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871618-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8176 Kit for HPE Proliant DL380 Gen10 (Part Number: 871618-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871618-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8176 Kit for HPE Proliant DL380 Gen10 (Part Number: 871618-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871619-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8180 Kit for HPE Proliant DL380 Gen10 (Part Number: 871619-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871619-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Platinum 8180 Kit for HPE Proliant DL380 Gen10 (Part Number: 871619-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871627-001,,,MR000240GWFLU / 875488-B21,,,,0,M.2 SATA,HPE,HPE 240GB TLC SATA M.2 2280 Enterprise 6GB/s SSD,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871676-B21,875060-001,866563-001,875056-001 / 871820-001 (Riser Cage),,,,1,Riser Board,HPE,HPE DL38x Gen10 x16 x16 PCIe S2/3 FIO Riser Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871768-B21,872055-001,838403-004 / 871772-001,VK0960GFLKK,,,,0,Solid State Drive / SSD,HPE,"HPE 960GB SATA RI 6G SC 2.5"" SSD",,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871770-B21,872056-001,871772-003,VK1920GFLKL,,,,1,Solid State Drive / SSD,HPE,HPE 1.92TB 6G RI SATA 2.5 SC SSD,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871780-001,,,,,,,700,Drive Cage,HPE,HP BRKT| BkPLN/HDD Cage| MID 4 LFF,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871820-001,,871820-002,,,,,0,Riser Metal,HPE,HPE DL38X Gen10 Primary Riser Cage Assembly (Metal),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871827-b21,,,,,,,0,Cable,HPE,HPE DL38X GEN10 2 DRIVE NVME SLIM SAS CABLE KIT,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871892-002,868232-001,871888-002,P9M80A,,,,0,Hard Drive,HPE,800GB 12G DP MU SAS SSD LFF,ST800FM0403,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871929-B21,,,,,,,31,Server SY660 Gen10 Blade,HPE,HPE SYNERGY 660 GEN10 CONFIGURE-TO-ORDER COMPUTE MODULE,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871929-B22,,,,,,,29,Server SY660 Gen10,HPE,HPE SYNERGY 660 GEN10 TAA-COMPLIANT CONFIGURE-TO-ORDER COMPUTE MODULE,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871930-B21,,,,,,,2,Server synergy 660 G10,HPE / Synergy, HPE SYNERGY 660 GEN10 CONFIGURE-TO-ORDER WITHOUT DRIVE BAYS COMPUTE MODULE,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871933-B21,868691-001,,871929-B21,,,,7,Server SY660 Gen10 Blade,HPE,HPE Synergy 660 Gen10 6140 2P 128GB-R E208i-C Base Compute Module,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871940-B21,,,,,,,83,Server SY480 Gen10,HPE,HPE SYNERGY 480 GEN10 CONFIGURE-TO-ORDER COMPUTE MODULE,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871940-B22,,,,,,,359,Server SY480 Gen10,HPE,HPE SYNERGY 480 GEN10 TAA-COMPLIANT CONFIGURE-TO-ORDER COMPUTE MODULE,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871941-B21 ,,,,,,,49,Server SY480 Gen10 Blade,HPE,HPE Synergy 480 Gen10 Blade CTO Chassis,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,871983-001,,,,,,,24,Server SY480 Gen10,HPE,HPE Synergy 480 Gen10 Blade Chassis,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872005-001,,,871929-B21,,,,13,Server SY660 Gen10 Metals,HPE,HPE Synergy 660 Gen10 Chassis Metal,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872008-B21,,SR3GJ,,,,,0,CPU Kit,HPE, BL460C GEN10 INTEL XEON-SILVER 4108 (1.8GHZ/8-CORE/85W) PROCESSOR KIT,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872009-B21,,,,,,,0,CPU Kit,HPE,HPE BL460c Gen10 Intel Xeon-S 4112 2.6Ghz 4C kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872009-L21,,,,,,,0,CPU Kit,HPE,HPE BL460c Gen10 Intel Xeon-S 4112 kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872010-B21,SR3GK,,,,,,0,CPU Kit,HPE,HPE BL460c Gen10 Intel Xeon-S 4114 kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872010-L21,SR3GK,,,,,,0,CPU Kit,HPE,HPE BL460c Gen10 Intel Xeon-S 4114 2.20Ghz 10C CPU Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872011-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Silver 4116 Kit for HPE Proliant BL460c Gen10 (Part Number: 872011-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872011-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Silver 4116 Kit for HPE Proliant BL460c Gen10 (Part Number: 872011-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872012-B21,,,SR3GH,,,,0,CPU Kit,HPE,HPE BL460c Gen10 Xeon Silver 4110 2.1Ghz 8C CPU Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872012-L21,,,SR3GH,,,,0,CPU Kit,HPE,HPE BL460c Gen10 Xeon Silver 4110 2.1Ghz 8C CPU Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872013-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Gold 5115 Kit for HPE Proliant BL460c Gen10 (Part Number: 872013-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872014-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Gold 5118 Kit for HPE Proliant BL460c Gen10 (Part Number: 872014-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872014-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Gold 5118 Kit for HPE Proliant BL460c Gen10 (Part Number: 872014-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872015-B21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Gold 5120 Kit for HPE Proliant BL460c Gen10 (Part Number: 872015-B21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872015-L21,,,,,,,0,CPU Kit,HPE,Intel® Xeon® Gold 5120 Kit for HPE Proliant BL460c Gen10 (Part Number: 872015-L21),,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872037-001,872037-001,,,,,,0,GPU Retainer,HPE,HPE DL380 Gen10 PCIe GPU Retainer,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872061-001,,,865404-B21 (XL230K Gen10),,,,128,Cable,HPE,HPE XL230K Gen10 Front I/O SATA(USB 3.0) Cable,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872108-B21,,,,,,,0,TPM,,HPE TPM Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872137-B21,,,SR3TR,,,,0,CPU Kit,HPE,HPE SY480/ SY660 Gen10 Intel Xeon Gold 6144 3.5Ghz 8C CPU Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872140-L21,,,,,,,0,CPU Kit,HPE,HPE DL20 Gen9 Intel Xeon E3-1225v6 (3.3GHz/4-core/8MB/73W) FIO Processor kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872151-B21,P09241-001,,,,,,0,Rail Kit,HPE,HPE DL580 Gen10 4U Rail Kit with CMA,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872161-001,,,,,,,7,Network Adapter,,HPE SPS-PCA mLOMGen 3 2p 1GbE BT C620,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872211-B21,875561-001,,,,,,1,Bezel,,HPE SERVER SPECIAL BEZEL KIT 1U,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
1,872222-B21,877945-001,870767-001 / 840403-001,# P07991-B21| P11742-001 (Equiv) / DL560 Gen10| DL580 Gen10,,,,2,CPU Mezzanine Board,HPE,HPE DL5x0 Gen10 CPU Mezzanine Board Kit,,2022-01-03 20:38:35.5-05,2022-01-03 20:38:35.5-05
